url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
http://www.goodreads.com/book/show/816720.The_Witch_of_Portobello,The Witch of Portobello,Paulo Coelho,3927,74739,3.54,320.0,2006,False,"['Fiction', 'Philosophy', 'Novels']",,[]
http://www.goodreads.com/book/show/4588949-the-sorceress,The Sorceress,Michael Scott,2285,77848,4.11,502.0,2009,True,"['Fantasy', 'Young Adult', 'Fiction']",,"['London Bridge, London, England']"
http://www.goodreads.com/book/show/1605034.The_Miracle_at_Speedy_Motors,The Miracle at Speedy Motors,Alexander McCall Smith,1411,22460,4.10,214.0,2008,True,"['Mystery', 'Fiction', 'Cultural']",,[]
http://www.goodreads.com/book/show/1918305.The_Geography_of_Bliss,None,None,None,None,None,,None,False,[],None,[]
http://www.goodreads.com/book/show/47780.Hunting_and_Gathering,Hunting and Gathering,Anna Gavalda,1416,18314,4.11,488.0,2004,False,"['Fiction', 'Cultural', 'France']",,['Paris']
http://www.goodreads.com/book/show/2977487-succubus-dreams,Succubus Dreams,Richelle Mead,1153,29701,4.09,296.0,2008,True,"['Fantasy', 'Urban Fantasy', 'Fantasy']",,"['Seattle, Washington']"
http://www.goodreads.com/book/show/7053.In_the_Company_of_Cheerful_Ladies,In the Company of Cheerful Ladies,Alexander McCall Smith,1290,26960,4.08,233.0,2004,True,"['Mystery', 'Fiction', 'Cultural']",,['Gaborone']
http://www.goodreads.com/book/show/4268.How_to_be_good,How to be good,Nick Hornby,3021,56480,3.23,305.0,2001,False,"['Fiction', 'Contemporary', 'Humor']",['Booker Prize Nominee for Longlist (2001)'],[]
http://www.goodreads.com/book/show/2113260.Shades_of_Grey,Shades of Grey,Jasper Fforde,4339,33569,4.15,400.0,2009,True,"['Fantasy', 'Fiction', 'Science Fiction']","['Locus Award Nominee for Best Fantasy Novel (2011)', ' Warwick Prize for Writing Nominee for Longlist (2011)', ' Prix Julia Verlanger (2012)']",[]
http://www.goodreads.com/book/show/2094.A_Briefer_History_of_Time,A Briefer History of Time,Stephen Hawking,1399,33046,4.23,176.0,1988,False,"['Science', 'Nonfiction', 'Science']",,[]
